3877.6,0,3925.3,0,4183.1,4041.2,0,4188.3,0,0,3966.7,0,0,0,0,4343.4,0,0,3985.9,3985.5,4001.2
4038.6,0,4046.4,0,4082.1,3982.8,0,4076.7,4416.5,0,3958.4,0,0,0,0,4441.6,0,0,4072.4,4076.8,3953.5
5254.6,5289.1,5183.9,0,5494,5309,0,5542.9,5794.5,0,5275,0,0,0,0,5701,0,0,5356.4,5302.5,5227.6
5498.7,5667.3,5350.1,0,5614.1,0,0,5819.2,6118.7,0,5905.7,0,0,0,0,5404.8,0,0,6278.9,5585,5459.5
4241.8,4441.1,4812.8,0,4585,0,0,5033.9,5391,0,4989.5,0,0,0,0,3972.5,0,0,5044.6,5188.3,4553.7
4036.1,4025.7,3986,0,4266.9,0,0,4423.5,4800.7,0,4585.4,0,0,0,0,4045.1,0,0,4578.5,4242.1,4176.1
3891.3,3984.4,3886.8,0,4185.8,4061.9,0,4103.1,4408.8,0,4138,0,0,3904.1,0,4136.9,0,0,4215,4201.3,3914.4
3795.7,3788.7,3730.2,0,4055.2,3890.6,0,3914.4,4284.9,0,3885.8,0,0,3850.6,0,4016,0,0,3990.6,3975.1,3803.9
3744.9,3697.7,3722,0,3960.5,3873.9,0,4000.3,4363.3,0,3866.9,4050.3,0,3800.2,0,4122.4,3843.3,0,3868,4003.4,3841
3705.3,3697.4,3630.8,0,3935.7,3819.4,0,3966.3,4191.8,0,3814.1,3863.6,0,3956.7,0,4117.5,3781.2,0,3987.8,3837,3732.6
3657.9,3659.6,3719.7,0,3916.2,3743.4,0,3769.4,4193.7,0,3664.5,3833.5,0,3669.2,0,4145.1,3648.1,0,3782.7,3788.2,3651.5
3626.4,3716.5,3615.9,0,3888.2,3771.4,0,3760.7,4223.6,0,3778.9,3821.3,0,3682.5,0,4014.1,3736,0,3834,3815.2,3660.3
4737.8,4844.3,4880.6,0,5050.6,4961.7,0,4958.2,5434.2,0,5095.6,5079.4,0,4967.2,0,5363.1,5084.5,0,5023.4,4988.8,4835.4
5062.4,5148.3,5170.1,0,5291.5,5341.7,0,5443.7,6053.9,0,5432.9,5237.4,0,4889.7,0,5302.1,5334.4,0,5646,5374.1,5077.1
4249.7,4256.6,4151.9,0,4132.5,4417.4,0,4340.8,4858.8,0,4439,4612.6,0,3781.3,0,4323.1,4165.6,0,4747.2,4377.3,4079.2
4058.4,3902.5,3883.1,0,4068.7,4239.6,0,4166.7,4631.6,0,4289.5,4282.9,0,3837.6,0,4167.4,4001,0,4320.9,4390.7,3907.6
3698,3747.6,3647.5,0,3851.2,3987,0,3961,4443.2,0,3874.6,3931.5,0,3770.8,0,4218.2,3879.7,0,4085.2,3934.5,3768.6
3618.2,3598.7,3646.2,0,3809.6,3894.2,0,3875.3,4281.7,0,3779,3775,0,3728.6,0,4083.7,3768.7,0,3857.6,3867,3703
3569.5,3565.7,3586.8,0,3752,3778,0,3759.1,4125.6,0,3697.5,3722.9,0,3589,0,4051.2,3626.2,0,3680.7,3663.9,3531.1
3473.7,3451.7,3482.3,0,3738.6,3658.5,0,3516.8,4023.9,0,3593,3759.9,0,3562.3,0,3876.1,3491.5,0,3591.2,3597.1,3480.8
3513.7,3426.7,3498.9,0,3638.7,3650.9,0,3614.7,3927.1,0,3619.3,3663.7,0,3514.3,0,3981.8,3482,0,3652.7,3599.1,3377.5
3428.4,3363.5,3455.2,0,3726.2,3653,0,3664.4,3959.9,3664,3491.4,3537.6,0,3467.9,0,3920.9,3452.2,3503.7,3618.4,3592.3,3450.1
4616.3,4718,4604.2,0,4907.5,4711.4,0,4800.9,5323.4,4969.5,4772,4832.2,0,4642.9,0,5054.6,4856.1,4961.2,4808.2,4681.3,4700.6
4702.9,4951.4,4973.7,0,5032.5,5130.4,0,5240.6,5686.8,5178.7,5118.6,5706.2,0,4816.1,0,5536.6,5041.5,5310.5,5227.7,5323.6,5007.6
3624.3,3831.3,3834.3,0,4025.4,4110.6,0,4021.9,4616.3,4321.9,4452.8,4634.9,0,3595.9,0,4335,3898,4039.2,4340.2,4227.4,4045.9
3544.7,3837.8,3634.5,0,3852.8,3777.2,0,3825.1,4417.2,3802.1,3865.2,4064.2,0,3541.2,0,4052.5,3701.2,3880.4,3934.2,3947.2,3627.8
3429.8,3462.8,3413.6,0,3630.8,3647.2,0,3680.4,3986.3,3618,3646,3765.6,0,3561.5,0,3833.5,3544.6,3635.4,3758.3,3674.7,3459.6
3403.8,3380.3,3433.6,0,3557.5,3572,0,3529.5,3977.6,3640.7,3512.4,3623.4,0,3459.3,0,3787.4,3547.5,3567.4,3549.6,3557.9,3481.4
3382.4,3383.9,3415.4,3661.1,3471.3,3407.7,0,3642.4,3895.9,3514.1,3434.6,3477.1,0,3459.3,0,3601.6,3448.4,3512.3,3482.6,3517.3,3380.4
3372.5,3290.7,3305,3624.9,3545,3466.2,0,3357.9,3876,3547.7,3404.9,3495.8,3728.8,3483.4,3823.4,3753.9,3425.9,3422,3453,3380.6,3395.2
3398.1,3276.6,3290.5,3511.5,3605.2,3444.1,0,3392.9,3825.1,3542.3,3382.9,3558.7,3743.6,3370.1,3900.1,3587.3,3363.9,3458.2,3478.8,3315.4,3372.5
3303.8,3149.8,3282.4,3495.8,3423.9,3371.1,3455.2,3317.6,3741,3406.6,3232.4,3471.2,3662.4,3412.3,3885.7,3574.4,3336.8,3351.9,3356.9,3389.6,3327.7
4395.7,4452.1,4556.3,4863.7,4767.1,4678.1,4717.4,4810,4967.7,4761.9,4564.2,4699,5001.1,4502.8,5042.3,4831.3,4568.6,4648.2,4609.9,4584.6,4518.6
4556.2,4600.1,4724.2,4923.8,4821.3,4745.8,0,4878.3,5238.3,4973.5,4977.9,4828.7,5450.4,4613,5207.6,4850,4718.1,4984.5,4989.8,4737.5,4587.4
