0,0,0,0,0,0,0,0,2096.4,0,2006,0,0,0,0,0,0,0,2310.3,2274.1,0,0,0,1984.2,0,1888.3,1927.5,1973.4,1657.7,0,0,2019.6,0,0
0,0,0,0,0,0,0,0,2019.4,0,2001.8,0,0,0,0,0,0,0,2212.1,2314.3,0,0,0,1938,0,1851.6,1905.9,1947,1758,0,0,2045.9,0,0
0,0,0,0,0,0,0,0,2036.7,0,1970.8,0,0,0,0,0,0,0,2185.4,2275.1,0,0,0,1956.8,0,1830.4,1841.7,1921.3,1672.9,0,0,1994.5,0,0
0,0,0,0,0,0,0,0,3068.2,0,2933.7,0,0,0,0,0,0,0,3255.4,3240.3,0,0,0,3152.2,0,2968.3,3085,3130.3,2773.4,0,0,3025.9,0,0
0,0,0,0,0,0,0,0,3084.1,0,3002.1,0,0,0,0,0,0,0,3265.1,3244.9,0,0,2974.1,3136.8,0,2963.8,3036,3111.7,2938,0,0,3014.8,0,0
0,0,0,0,0,0,0,0,1957.1,0,1883.1,0,0,0,0,0,0,0,2187.7,2106,0,0,1708.3,2026.8,0,1852,1823.6,1877.9,1762.7,0,0,1905.5,0,0
0,0,0,0,0,0,0,0,1913.4,0,1860.3,0,0,0,0,0,0,0,2157.4,2024.4,0,0,1713.5,1952.1,0,1979.2,1777.8,1818.6,1619.2,0,0,1883.6,0,0
0,0,0,0,0,0,0,0,1838.1,0,1788.9,0,0,0,0,0,0,0,2158.9,2084.1,0,0,1705.2,1863.3,0,1859.3,1773.2,1762.2,1675.8,0,0,1778.1,0,0
0,0,0,0,0,0,0,0,1828.9,0,1832.8,0,0,0,0,0,0,0,2032.6,1960,0,0,1667.4,1871.7,0,1776.5,1725.7,1809.8,1638.7,0,0,1772.4,0,0
0,0,0,0,0,0,0,0,1764.1,0,1854.6,0,0,0,0,0,0,0,2012.2,1991.2,0,0,1648.2,1813.4,0,1714.1,1765.5,1783.2,1581.3,0,0,1740,0,0
0,0,0,0,0,0,0,0,1788.7,0,1813.8,0,0,0,0,0,0,0,1999,1909.4,0,0,1682.9,1832.5,0,1732.2,1682,1827.4,1689.3,0,0,1817.8,0,0
0,0,0,0,0,0,0,0,1766.3,0,1745.6,0,0,0,0,0,1637.9,0,1945.7,1964.1,0,0,1717.1,1745.2,0,1687,1697.5,1769.8,1636.9,0,0,1797.1,0,0
0,0,0,0,0,0,0,0,1734,0,1733.7,0,0,0,0,0,1585,0,1875.7,1904.7,0,1658.5,1722.1,1765.3,0,1725.3,1695.3,1705.7,1573.2,0,0,1772.5,0,0
0,0,0,0,0,0,0,0,2853.7,0,2833.5,0,0,0,0,0,2867.3,0,3050.9,2970.3,0,2747.9,2770.6,2987.7,0,2801.3,2859.6,2975.5,2686.3,0,0,2898.4,0,0
0,0,0,0,0,0,0,0,2786.2,0,2683.3,0,0,0,0,0,2742.3,0,3054.9,2841.6,0,2791.1,2644.5,2927.7,0,2841.4,2831.4,2957,2529.9,0,0,2785.4,0,0
0,0,0,0,0,0,0,0,1779.8,0,1756.8,0,0,0,0,0,1791.9,0,1883.5,1974.9,0,1824.1,1790.8,1886.9,0,1707.7,1650.2,1785.7,1622.7,0,0,1707.9,0,1695.3
0,0,0,0,0,0,0,0,1759,0,1734.9,0,0,0,0,0,1747.8,0,1847.2,1862,0,1708.5,1610.9,1805.6,0,1735.7,1695.7,1773.6,1549.6,0,0,1689.5,0,1582.2
0,0,0,0,0,0,0,0,1723.3,0,1692.5,0,0,0,0,0,1783.6,0,1822.2,1800.8,0,1677.4,1547.8,1752.9,0,1658.6,1705.2,1690.7,1621.8,0,0,1707.7,0,1586.5
0,0,0,0,0,0,0,0,1692.4,0,1659.1,0,0,0,0,0,1554.2,0,1777.6,1739.5,0,1578.7,1554.5,1733.7,0,1814,1679.1,1694.7,1559,0,0,1680.8,0,1550.9
0,0,0,0,0,0,0,0,1736.1,0,1688.9,0,0,0,0,0,1631.9,0,1817.5,1773.6,0,1590.9,1549,1735.1,0,1652.3,1646.5,1686.4,1511.9,0,0,1665.4,0,1492.4
0,0,0,0,0,0,0,0,1629.1,0,1675.4,0,1636.3,0,0,0,1594.2,0,1736.6,1702.1,0,1505.3,1578.9,1678.7,0,1649.7,1638.4,1661.8,1487.8,0,0,1686.4,0,1489.3
0,0,0,0,0,0,0,0,1670.7,0,1691.8,0,1678.1,0,0,0,1520.4,0,1757.8,1731.4,0,1612.8,1569.9,1634.4,0,1661.1,1657.6,1660.5,1418.3,0,0,1627.3,0,1488.9
0,0,0,0,0,0,0,0,1728.4,0,1660.9,0,1632.6,0,0,0,1503.1,0,1702.7,1684.9,0,1581.6,1578.9,1676.6,0,1643,1668.7,1647,1522.1,0,0,1612.4,1577.9,1444.9
0,0,0,0,0,0,0,0,2621.1,0,2611.1,0,2611.9,0,0,0,2582.8,0,2645.4,2639.6,0,2498.9,2402.8,2737.5,0,2562.7,2661.2,2702.7,2463,0,0,2598.2,3055,2431.5
2593.6,0,0,0,2848.7,2519.1,2735,0,2631.7,0,2722.8,0,2685.3,2873.1,2632,2843.3,2744.5,2648,2618.1,2575.1,2783.1,0,2412.1,2780.4,2558.7,2670.2,2554.2,2772.1,2429,2776.2,0,2582.1,2901.1,2540.6
1747.4,0,0,0,1760.1,1899.9,1940.7,0,1807.9,0,1627.8,0,1630.7,1686.4,1678.8,1841.3,1753.6,1724.2,1818.7,1874.7,1690.1,0,1535.3,1728.8,1707.8,1725,1609.4,1738.4,1539.7,1711.2,0,1609.2,1669.4,1546.3
1650.4,1650.7,0,0,1718,1773.2,1625.5,0,1725,0,1656.9,0,1603.9,1653.4,1763.7,1667.9,1718.4,1733.3,1723.2,1810.5,1556.9,0,1464.8,1673.4,1601.2,1736.6,1558,1704.8,1517.6,1724.3,0,1597,1641.4,1514.4
1562.8,1577.5,1758.2,0,1669.8,1543.1,1562.7,0,1624.4,0,1658.8,0,1575.3,1530.5,1721,1625.1,1678.9,1486.7,1719.5,1728.2,1455.1,0,1472.3,1637.8,1573.7,1626.2,1585.3,1641.2,1490.5,1597.8,0,1581.9,1551.2,1561.3
1569.8,1571.5,1569.5,0,1615.2,1578.9,1500.9,0,1697.6,0,1562.6,1671.7,1563.1,1556.7,1677.7,1625.3,1502.9,1487,1642.6,1712.3,1437.4,0,1427.3,1608.8,1516.7,1506.1,1571.5,1558.7,1475.4,1548.8,0,1546.5,1453.1,1516.3
1493.6,1461.7,1551.2,0,1583.9,1515.9,1492.6,0,1559.7,0,1580.1,1575.1,1533.6,1533.2,1650.4,1590.7,1547.3,1467.8,1591.2,1644.5,1462.8,0,1416.5,1580.4,1526.4,1521.2,1525.4,1529.6,1448.8,1534.3,0,1521.6,1461.1,1501.2
1469.1,1491.3,1485.8,0,1563.8,1459.4,1428,0,1526.3,1537.9,1550.3,1446.9,1503.7,1537.3,1675.7,1558.4,1488.3,1409.2,1573.5,1628.3,1378.9,0,1456.6,1585.4,1475.5,1485.3,1530.8,1543.9,1418.6,1531.2,0,1540.5,1408.5,1411.2
1481.1,1476,1493.8,1554.7,1568.3,1460.8,1436,0,1503,1524,1541.3,1510.1,1524.5,1512,1570.1,1567.2,1395.8,1389.6,1615.7,1576.3,1429,0,1458.6,1582.9,1497,1393.1,1534.1,1509.4,1399.6,1521.4,1333.8,1539.8,1386.1,1374.1
